Year,StateAbbr,StateDesc,CountyName,CountyFIPS,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,Geolocation,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text,States,Counties
2020,NC,North Carolina,Rockingham,37157,37157041300,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,24.0,,,19.3,28.9,6737,POINT (-79.58261219 36.31108268),37157041300,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,37,2475
2020,NC,North Carolina,Rockingham,37157,37157041400,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Crude prevalence,39.8,,,34.1,45.3,2991,POINT (-79.65212453 36.32173912),37157041400,PREVENT,COREM,CrdPrv,Core preventive services for older men,37,2475
2020,NC,North Carolina,Randolph,37151,37151031303,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Crude prevalence,16.1,,,15.6,16.6,4226,POINT (-79.92082099 35.8441171),37151031303,RISKBEH,BINGE,CrdPrv,Binge Drinking,37,651
2020,NC,North Carolina,Randolph,37151,37151031601,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Crude prevalence,66.9,,,65.4,68.3,3905,POINT (-80.0227833 35.89641656),37151031601,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,37,651
2020,NC,North Carolina,Surry,37171,37171930101,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.8,,,9.3,10.4,2093,POINT (-80.48059183 36.51332943),37171930101,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,37,2481
2019,NC,North Carolina,Randolph,37151,37151030802,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Crude prevalence,35.4,,,34.6,36.3,6290,POINT (-79.74725665 35.57274915),37151030802,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,37,651
2020,NC,North Carolina,Randolph,37151,37151030801,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,33.3,,,31.9,34.7,7148,POINT (-79.72245668 35.68056316),37151030801,RISKBEH,SLEEP,CrdPrv,Sleep <7 hours,37,651
2020,NC,North Carolina,Surry,37171,37171930201,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Crude prevalence,81.7,,,80.0,83.4,3543,POINT (-80.54969623 36.52802775),37171930201,PREVENT,CERVICAL,CrdPrv,Cervical Cancer Screening,37,2481
2020,NC,North Carolina,Randolph,37151,37151031602,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,13.6,,,12.8,14.5,1504,POINT (-79.98536113 35.91322951),37151031602,HLTHOUT,DIABETES,CrdPrv,Diabetes,37,651
2020,NC,North Carolina,Randolph,37151,37151031503,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Crude prevalence,24.8,,,23.5,26.2,3011,POINT (-79.96789022 35.90760571),37151031503,HLTHOUT,DEPRESSION,CrdPrv,Depression,37,651
2020,NC,North Carolina,Stokes,37169,37169070300,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Crude prevalence,38.7,,,34.3,43.5,4732,POINT (-80.36693986 36.47263806),37169070300,PREVENT,COREW,CrdPrv,Core preventive services for older women,37,2480
2020,NC,North Carolina,Randolph,37151,37151031000,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Crude prevalence,81.8,,,80.6,82.9,7151,POINT (-79.60864986 35.75929691),37151031000,PREVENT,CERVICAL,CrdPrv,Cervical Cancer Screening,37,651
2020,NC,North Carolina,Rockingham,37157,37157041602,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,16.9,,,14.1,20.1,4614,POINT (-79.76059311 36.27992081),37157041602,PREVENT,ACCESS2,CrdPrv,Health Insurance,37,2475
2020,NC,North Carolina,Stokes,37169,37169070501,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,79.0,,,78.0,79.9,6884,POINT (-80.38982977 36.27746501),37169070501,PREVENT,CHECKUP,CrdPrv,Annual Checkup,37,2480
2020,NC,North Carolina,Surry,37171,37171930400,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,35.3,,,33.7,36.9,2576,POINT (-80.60558423 36.49135877),37171930400,RISKBEH,SLEEP,CrdPrv,Sleep <7 hours,37,2481
2020,NC,North Carolina,Surry,37171,37171930302,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.5,,,9.0,10.1,3630,POINT (-80.60574649 36.51394429),37171930302,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,37,2481
2020,NC,North Carolina,Randolph,37151,37151031602,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Crude prevalence,45.6,,,37.5,53.5,1504,POINT (-79.98536113 35.91322951),37151031602,PREVENT,COREM,CrdPrv,Core preventive services for older men,37,651
2020,NC,North Carolina,Rockingham,37157,37157040102,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,7.0,,,6.4,7.7,2823,POINT (-79.56837254 36.43333113),37157040102,HLTHOUT,COPD,CrdPrv,COPD,37,2475
2020,NC,North Carolina,Rockingham,37157,37157040900,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,15.9,,,14.9,16.9,2587,POINT (-79.95321532 36.41296116),37157040900,HLTHSTAT,MHLTH,CrdPrv,Mental Health,37,2475
2020,NC,North Carolina,Randolph,37151,37151030802,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Crude prevalence,21.4,,,19.3,23.6,6290,POINT (-79.74725665 35.57274915),37151030802,RISKBEH,CSMOKING,CrdPrv,Current Smoking,37,651
2020,NC,North Carolina,Rockingham,37157,37157040700,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,35.0,,,34.0,36.0,4524,POINT (-79.99787978 36.44960869),37157040700,HLTHOUT,OBESITY,CrdPrv,Obesity,37,2475
2020,NC,North Carolina,Randolph,37151,37151030504,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Crude prevalence,45.4,,,40.0,50.3,5893,POINT (-79.9965574 35.75628247),37151030504,PREVENT,COREW,CrdPrv,Core preventive services for older women,37,651
2020,NC,North Carolina,Randolph,37151,37151030503,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,10.7,,,10.1,11.5,5855,POINT (-79.89533472 35.77374328),37151030503,HLTHSTAT,PHLTH,CrdPrv,Physical Health,37,651
2019,NC,North Carolina,Rockingham,37157,37157041500,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Crude prevalence,36.9,,,35.9,37.9,6942,POINT (-79.68567368 36.31803579),37157041500,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,37,2475
2019,NC,North Carolina,Stokes,37169,37169070400,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Crude prevalence,36.5,,,35.8,37.3,5337,POINT (-80.39376385 36.34891837),37169070400,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,37,2480
2020,NC,North Carolina,Rockingham,37157,37157040300,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,32.4,,,30.8,33.9,3712,POINT (-79.73866156 36.49577658),37157040300,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,37,2475
2020,NC,North Carolina,Randolph,37151,37151030201,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Crude prevalence,14.5,,,13.9,15.0,3078,POINT (-79.80259769 35.69872117),37151030201,RISKBEH,BINGE,CrdPrv,Binge Drinking,37,651
2019,NC,North Carolina,Randolph,37151,37151030802,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Crude prevalence,85.8,,,85.8,85.8,6290,POINT (-79.74725665 35.57274915),37151030802,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening,37,651
2020,NC,North Carolina,Stokes,37169,37169070400,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.7,,,6.4,6.9,5337,POINT (-80.39376385 36.34891837),37169070400,HLTHOUT,CANCER,CrdPrv,Cancer (except skin),37,2480
2020,NC,North Carolina,Surry,37171,37171930301,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Crude prevalence,22.5,,,20.3,24.9,2042,POINT (-80.6011149 36.54288083),37171930301,RISKBEH,LPA,CrdPrv,Physical Inactivity,37,2481
2019,NC,North Carolina,Randolph,37151,37151031505,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Crude prevalence,88.2,,,87.8,88.7,3618,POINT (-79.96216175 35.86008612),37151031505,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening,37,651
2020,NC,North Carolina,Rockingham,37157,37157040601,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.0,,,6.7,7.3,3872,POINT (-79.90498696 36.5060659),37157040601,HLTHOUT,CANCER,CrdPrv,Cancer (except skin),37,2475
2020,NC,North Carolina,Randolph,37151,37151031601,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,13.0,,,12.3,13.6,3905,POINT (-80.0227833 35.89641656),37151031601,HLTHOUT,DIABETES,CrdPrv,Diabetes,37,651
2020,NC,North Carolina,Randolph,37151,37151031501,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,32.3,,,30.8,33.6,6079,POINT (-80.01085785 35.84431165),37151031501,RISKBEH,SLEEP,CrdPrv,Sleep <7 hours,37,651
2020,NC,North Carolina,Randolph,37151,37151031602,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,78.2,,,77.3,79.1,1504,POINT (-79.98536113 35.91322951),37151031602,PREVENT,CHECKUP,CrdPrv,Annual Checkup,37,651
2020,NC,North Carolina,Rockingham,37157,37157041602,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Crude prevalence,16.6,,,15.9,17.4,4614,POINT (-79.76059311 36.27992081),37157041602,RISKBEH,BINGE,CrdPrv,Binge Drinking,37,2475
2020,NC,North Carolina,Stokes,37169,37169070600,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,35.8,,,34.5,37.2,5143,POINT (-80.21605879 36.33298534),37169070600,HLTHOUT,OBESITY,CrdPrv,Obesity,37,2480
2020,NC,North Carolina,Surry,37171,37171930102,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,75.5,,,71.9,78.8,4783,POINT (-80.50955051 36.43811452),37171930102,PREVENT,MAMMOUSE,CrdPrv,Mammography,37,2481
2020,NC,North Carolina,Randolph,37151,37151031503,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Crude prevalence,81.1,,,78.7,83.3,3011,POINT (-79.96789022 35.90760571),37151031503,PREVENT,CERVICAL,CrdPrv,Cervical Cancer Screening,37,651
2020,NC,North Carolina,Randolph,37151,37151031100,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,21.0,,,19.3,22.8,5823,POINT (-79.7262349 35.77428228),37151031100,HLTHSTAT,GHLTH,CrdPrv,General Health,37,651
2020,NC,North Carolina,Surry,37171,37171930302,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,33.0,,,31.4,34.6,3630,POINT (-80.60574649 36.51394429),37171930302,RISKBEH,SLEEP,CrdPrv,Sleep <7 hours,37,2481
2020,NC,North Carolina,Surry,37171,37171930102,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,11.5,,,10.8,12.3,4783,POINT (-80.50955051 36.43811452),37171930102,HLTHOUT,DIABETES,CrdPrv,Diabetes,37,2481
2020,NC,North Carolina,Randolph,37151,37151030600,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,18.9,,,15.7,22.7,6387,POINT (-79.89327301 35.66764354),37151030600,PREVENT,ACCESS2,CrdPrv,Health Insurance,37,651
2020,NC,North Carolina,Randolph,37151,37151031400,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Crude prevalence,49.8,,,44.0,55.8,8452,POINT (-79.79994543 35.8070315),37151031400,PREVENT,COREM,CrdPrv,Core preventive services for older men,37,651
2020,NC,North Carolina,Rockingham,37157,37157040501,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,5.3,,,4.7,5.9,3659,POINT (-79.81258201 36.51832254),37157040501,HLTHOUT,STROKE,CrdPrv,Stroke,37,2475
2019,NC,North Carolina,Rockingham,37157,37157040602,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Crude prevalence,87.0,,,86.9,87.2,4784,POINT (-79.87718168 36.43627092),37157040602,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening,37,2475
2020,NC,North Carolina,Rockingham,37157,37157040900,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,79.3,,,78.3,80.2,2587,POINT (-79.95321532 36.41296116),37157040900,PREVENT,CHECKUP,CrdPrv,Annual Checkup,37,2475
2020,NC,North Carolina,Rockingham,37157,37157040300,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,81.7,,,80.9,82.5,3712,POINT (-79.73866156 36.49577658),37157040300,PREVENT,CHECKUP,CrdPrv,Annual Checkup,37,2475
2020,NC,North Carolina,Surry,37171,37171930302,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,14.6,,,13.4,15.7,3630,POINT (-80.60574649 36.51394429),37171930302,HLTHSTAT,MHLTH,CrdPrv,Mental Health,37,2481
2020,NC,North Carolina,Randolph,37151,37151030700,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,32.6,,,31.3,33.6,6011,POINT (-79.957322 35.58750318),37151030700,RISKBEH,SLEEP,CrdPrv,Sleep <7 hours,37,651
2019,NC,North Carolina,Rockingham,37157,37157041400,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Crude prevalence,42.5,,,41.8,43.3,2991,POINT (-79.65212453 36.32173912),37157041400,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,37,2475
2020,NC,North Carolina,Rockingham,37157,37157040800,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,14.5,,,13.6,15.3,1666,POINT (-79.97030212 36.39051768),37157040800,HLTHSTAT,MHLTH,CrdPrv,Mental Health,37,2475
2020,NC,North Carolina,Randolph,37151,37151031505,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,32.8,,,31.1,34.5,3618,POINT (-79.96216175 35.86008612),37151031505,HLTHOUT,OBESITY,CrdPrv,Obesity,37,651
2019,NC,North Carolina,Randolph,37151,37151031305,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Crude prevalence,35.6,,,34.5,36.8,4090,POINT (-79.80627844 35.8776938),37151031305,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,37,651
2020,NC,North Carolina,Rockingham,37157,37157041100,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,28.5,,,27.5,29.5,6657,POINT (-79.73485865 36.43397985),37157041100,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,37,2475
2020,NC,North Carolina,Rockingham,37157,37157040601,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,8.3,,,7.4,9.2,3872,POINT (-79.90498696 36.5060659),37157040601,HLTHOUT,COPD,CrdPrv,COPD,37,2475
2020,NC,North Carolina,Randolph,37151,37151030202,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Crude prevalence,49.9,,,42.7,56.9,5078,POINT (-79.8049435 35.66013757),37151030202,PREVENT,COREM,CrdPrv,Core preventive services for older men,37,651
2020,NC,North Carolina,Rockingham,37157,37157040700,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,32.9,,,32.0,33.7,4524,POINT (-79.99787978 36.44960869),37157040700,RISKBEH,SLEEP,CrdPrv,Sleep <7 hours,37,2475
2020,NC,North Carolina,Randolph,37151,37151031200,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,8.7,,,8.0,9.4,5336,POINT (-79.59882768 35.86310823),37151031200,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,37,651
2019,NC,North Carolina,Randolph,37151,37151030202,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Crude prevalence,77.0,,,76.1,77.8,5078,POINT (-79.8049435 35.66013757),37151030202,PREVENT,BPMED,CrdPrv,Taking BP Medication,37,651
2019,NC,North Carolina,Rockingham,37157,37157040102,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Crude prevalence,87.5,,,87.4,87.6,2823,POINT (-79.56837254 36.43333113),37157040102,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening,37,2475
2020,NC,North Carolina,Rockingham,37157,37157041001,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,14.9,,,10.9,19.2,6103,POINT (-79.98094152 36.31496912),37157041001,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,37,2475
2020,NC,North Carolina,Rockingham,37157,37157040400,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,10.9,,,10.4,11.5,6361,POINT (-79.76431257 36.52575083),37157040400,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,37,2475
2020,NC,North Carolina,Rockingham,37157,37157040300,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Crude prevalence,40.8,,,32.8,49.0,3712,POINT (-79.73866156 36.49577658),37157040300,PREVENT,COREW,CrdPrv,Core preventive services for older women,37,2475
2020,NC,North Carolina,Rockingham,37157,37157041500,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,8.1,,,7.7,8.6,6942,POINT (-79.68567368 36.31803579),37157041500,HLTHOUT,CANCER,CrdPrv,Cancer (except skin),37,2475
2020,NC,North Carolina,Rockingham,37157,37157040501,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,76.2,,,72.3,79.9,3659,POINT (-79.81258201 36.51832254),37157040501,PREVENT,MAMMOUSE,CrdPrv,Mammography,37,2475
2020,NC,North Carolina,Rockingham,37157,37157041602,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,32.2,,,30.7,33.5,4614,POINT (-79.76059311 36.27992081),37157041602,RISKBEH,SLEEP,CrdPrv,Sleep <7 hours,37,2475
2020,NC,North Carolina,Rockingham,37157,37157040602,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,34.9,,,33.4,36.4,4784,POINT (-79.87718168 36.43627092),37157040602,HLTHOUT,OBESITY,CrdPrv,Obesity,37,2475
2020,NC,North Carolina,Randolph,37151,37151031306,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,9.4,,,9.0,9.8,6845,POINT (-79.71101899 35.86107375),37151031306,HLTHOUT,DIABETES,CrdPrv,Diabetes,37,651
2020,NC,North Carolina,Surry,37171,37171930501,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,77.7,,,76.7,78.8,2891,POINT (-80.65311044 36.54230192),37171930501,PREVENT,CHECKUP,CrdPrv,Annual Checkup,37,2481
2020,NC,North Carolina,Randolph,37151,37151030503,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,3.0,,,2.8,3.2,5855,POINT (-79.89533472 35.77374328),37151030503,HLTHOUT,STROKE,CrdPrv,Stroke,37,651
2020,NC,North Carolina,Rockingham,37157,37157040700,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Crude prevalence,60.3,,,58.0,62.6,4524,POINT (-79.99787978 36.44960869),37157040700,PREVENT,DENTAL,CrdPrv,Dental Visit,37,2475
